CODIGO;CTA_AHORRO;SALDO_AHORRO;CTA_PLAZO;SALDO_PLAZO;CTA_FONDO;SALDO_FONDO;CTA_CTS;SALDO_CTS;CTA_PRESTAMO;SALDO_PRESTAMO;CTA_HIPOTECARIO;SALDO_HIPOTECARIO;CTA_TARJETA;SALDO_TARJETA
569230556986;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230559819;1;70;0;0;0;0;1;568;0;0;0;0;0;0
569230537567;4;283;0;0;0;0;0;0;1;8293;0;0;1;879
569230539849;3;275;0;0;0;0;0;0;0;0;0;0;0;0
569230540760;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230540950;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230544684;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230545375;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230545965;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230547087;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231046476;1;1;0;0;0;0;1;103;0;0;0;0;1;709
69231047547;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869231896136;1;1;0;0;1;0;0;0;0;0;0;0;0;0
869231870670;0;0;0;0;0;0;3;0;0;0;0;0;0;0
869231872672;1;4;0;0;0;0;1;0;1;445;0;0;1;1651
869231873423;1;4050;0;0;0;0;0;0;0;0;0;0;0;0
869231874934;3;2;0;0;0;0;2;66;0;0;0;0;0;0
869231875685;2;305;0;0;0;0;2;150;0;0;0;0;0;0
869231875745;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869231875955;2;45;0;0;0;0;1;0;0;0;0;0;0;0
569230582572;1;8;0;0;0;0;0;0;0;0;0;0;0;0
569230561461;1;0;0;0;0;0;1;2;0;0;0;0;0;0
569230562042;2;97;0;0;0;0;0;0;0;0;0;0;0;0
569230565105;1;83;0;0;0;0;1;256;0;0;0;0;1;0
569230565465;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230566606;1;61;0;0;0;0;0;0;0;0;0;0;0;0
569230566626;2;0;0;0;0;0;3;0;0;0;0;0;0;0
569230567527;1;314;0;0;0;0;2;1703;0;0;0;0;0;0
569230569439;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230571221;1;21;0;0;0;0;1;658;0;0;0;0;0;0
569230571451;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230571651;2;0;0;0;0;0;0;0;0;0;0;0;0;0
569230571901;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230572062;1;27983;0;0;0;0;0;0;0;0;0;0;0;0
569230548788;1;345;0;0;0;0;1;0;0;0;0;0;0;0
569230548938;2;33;0;0;0;0;0;0;0;0;0;0;0;0
569230548958;2;17715;0;0;0;0;0;0;0;0;0;0;0;0
569230550660;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230553153;1;2100;0;0;0;0;0;0;0;0;0;0;0;0
569230553423;1;632;0;0;0;0;1;2152;0;0;0;0;1;0
569230553553;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569230554234;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230555045;2;3509;0;0;0;0;0;0;0;0;0;0;0;0
569230556856;1;59;0;0;0;0;1;577;0;0;0;0;0;0
569230559629;0;0;0;0;0;0;1;0;0;0;0;0;0;0
569230537467;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230537967;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569230538318;4;49;0;0;0;0;0;0;0;0;0;0;0;0
569230538928;1;0;0;0;1;0;0;0;0;0;0;0;0;0
569230539029;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230539299;1;7;0;0;0;0;1;839;0;0;0;0;0;0
69231048378;1;310;0;0;0;0;0;0;0;0;0;0;0;0
69231050380;0;0;0;0;0;0;1;0;0;0;0;0;0;0
69231028988;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231030630;0;0;0;0;0;0;0;0;0;0;0;0;1;0
69231033273;2;65;0;0;0;0;0;0;0;0;0;0;0;0
69231033683;1;35;0;0;0;0;0;0;0;0;0;0;0;0
69231033753;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231034454;1;0;0;0;0;0;1;0;0;0;0;0;0;0
69231034634;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231034724;3;151;0;0;0;0;1;371;0;0;0;0;0;0
69231034894;1;44;0;0;0;0;0;0;0;0;0;0;0;0
69231036066;2;33;0;0;0;0;0;0;0;0;0;0;0;0
69231037427;2;1;0;0;0;0;0;0;0;0;0;0;0;0
69231038018;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231014634;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231015495;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231017017;1;223;0;0;0;0;0;0;0;0;0;0;0;0
69231017957;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231018358;1;126;0;0;0;0;1;2546;0;0;0;0;0;0
69231019479;1;39;0;0;0;0;1;0;0;0;0;0;0;0
69231020340;1;853;0;0;0;0;1;0;0;0;0;0;0;0
69231020770;1;709;0;0;0;0;0;0;0;0;0;0;0;0
69231024594;1;4;0;0;0;0;0;0;0;0;0;0;0;0
69231024734;1;0;0;0;0;0;0;0;0;0;0;0;1;0
69231026396;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231027097;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231027407;1;45;0;0;1;0;0;0;0;0;0;0;1;0
69231003163;1;22;0;0;0;0;0;0;0;0;0;0;0;0
69231004034;1;12;0;0;0;0;0;0;0;0;0;0;0;0
69231006576;2;14;0;0;0;0;2;205;0;0;0;0;0;0
69231008498;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231008618;2;0;0;0;0;0;0;0;0;0;0;0;1;0
69231008738;2;8;0;0;0;0;2;1087;0;0;0;0;0;0
69231008888;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231009819;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231010100;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232529919;1;1;0;0;0;0;1;0;1;10929;0;0;1;507
569232530990;3;1;0;0;1;3612;0;0;0;0;0;0;1;0
569230542192;1;2;0;0;0;0;0;0;0;0;0;0;0;0
569230544994;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230545045;1;193;0;0;0;0;0;0;0;0;0;0;0;0
569230545835;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230545855;2;1241;0;0;0;0;0;0;0;0;0;0;0;0
569230548558;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569230526936;1;0;0;0;0;0;1;1;0;0;0;0;0;0
569230529559;1;63;0;0;0;0;1;0;0;0;0;0;0;0
69231035135;1;0;1;0;0;0;0;0;0;0;0;0;0;0
69231036186;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231036536;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231036586;1;2628;0;0;0;0;0;0;0;0;0;0;0;0
69231036976;1;32;0;0;0;0;0;0;0;0;0;0;0;0
69231038058;1;4068;0;0;0;0;0;0;0;0;0;0;0;0
69231038148;2;312;0;0;0;0;1;0;0;0;0;0;0;0
69231038368;1;666;0;0;0;0;0;0;0;0;0;0;0;0
69231012972;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231014374;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231015725;1;3;0;0;0;0;0;0;0;0;0;0;0;0
69231016996;2;0;0;0;0;0;0;0;0;0;0;0;0;0
69231018198;2;13627;0;0;0;0;0;0;0;0;0;0;0;0
69231020550;1;1;0;0;0;0;0;0;0;0;0;0;0;0
69231023603;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231024074;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231026296;2;20;0;0;0;0;0;0;0;0;0;0;0;0
69231027197;1;1;0;0;0;0;0;0;0;0;0;0;0;0
69231001981;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231002592;1;8;0;0;0;0;0;0;0;0;0;0;0;0
69231004004;2;16;0;0;0;0;0;0;0;0;0;0;0;0
69231005335;1;4;0;0;0;0;0;0;0;0;0;0;0;0
69231006486;1;19;0;0;0;0;0;0;0;0;0;0;0;0
69231006846;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231007587;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231009609;1;20;0;0;0;0;0;0;0;0;0;0;0;0
69231011141;5;8;0;0;0;0;0;0;0;0;0;0;0;0
969230991171;1;2539;0;0;0;0;0;0;0;0;0;0;0;0
969230991701;1;0;0;0;0;0;1;9;0;0;0;0;0;0
969230992072;1;41;0;0;0;0;0;0;0;0;0;0;0;0
969230994744;1;3947;0;0;0;0;0;0;0;0;0;0;0;0
569233504644;1;1;0;0;0;0;0;0;0;0;0;0;0;0
569233507637;2;57;0;0;0;0;2;0;0;0;0;0;0;0
569233508428;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569233508488;1;14;0;0;0;0;0;0;0;0;0;0;0;0
469233490500;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233490520;1;3064;0;0;0;0;0;0;0;0;0;0;1;305
469233490780;1;7288;0;0;0;0;1;707;0;0;0;0;0;0
469233491191;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233494234;1;121;0;0;0;0;0;0;0;0;0;0;2;3735
469233495495;2;65416;0;0;0;0;0;0;0;0;0;0;0;0
469233495715;1;1;0;0;0;0;0;0;0;0;0;0;0;0
469233497157;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233497467;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233477447;1;104;0;0;0;0;0;0;0;0;0;0;0;0
469233479499;1;520;0;0;0;0;1;1253;0;0;0;0;0;0
469233480020;1;0;0;0;1;972;0;0;0;0;0;0;1;0
469233482122;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233482542;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233482612;1;264;0;0;0;0;1;0;0;0;0;0;0;0
469233484074;1;13;0;0;0;0;0;0;0;0;0;0;0;0
469233487877;1;4;0;0;0;0;0;0;0;0;0;0;0;0
469233488578;2;1750;0;0;0;0;0;0;0;0;0;0;0;0
469233467037;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233467447;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233468008;2;0;0;0;0;0;0;0;0;0;0;0;0;0
469233468548;1;1714;0;0;0;0;0;0;0;0;0;0;0;0
469233468588;1;22;0;0;0;0;1;1784;0;0;0;0;0;0
469233468948;1;1;0;0;0;0;0;0;0;0;0;0;0;0
469233469629;1;0;0;0;0;0;1;0;0;0;0;0;0;0
469233469879;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469233470010;2;1;0;0;0;0;0;0;0;0;0;0;0;0
469233475255;1;71;0;0;0;0;0;0;0;0;0;0;0;0
69233052722;3;142;0;0;0;0;0;0;0;0;0;0;0;0
69233052982;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233053023;1;54;0;0;0;0;0;0;0;0;0;0;0;0
69233053743;1;5;0;0;0;0;0;0;0;0;0;0;0;0
69233053883;1;24;0;0;0;0;0;0;0;0;0;0;0;0
569232531541;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232532902;1;24;0;0;0;0;1;0;0;0;0;0;0;0
569232533923;1;0;0;0;0;0;1;95;0;0;0;0;0;0
569232536396;1;5;0;0;0;0;0;0;0;0;0;0;0;0
569232538118;2;56;0;0;0;0;0;0;0;0;1;216083;0;0
569232538188;1;695;0;0;0;0;0;0;0;0;0;0;0;0
569232517517;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232517557;1;27838;0;0;0;0;0;0;0;0;0;0;0;0
569232519839;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232520990;1;0;0;0;1;64656;0;0;0;0;0;0;1;0
569232521121;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232521881;2;608;0;0;0;0;1;0;1;6118;0;0;1;0
569232522872;1;1728;0;0;0;0;1;557;0;0;0;0;0;0
569232523273;1;67;0;0;0;0;1;474;0;0;0;0;0;0
569232523303;1;9;0;0;0;0;1;0;0;0;0;0;0;0
569232525795;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232526716;2;0;0;0;0;0;0;0;0;0;0;0;0;0
569232507007;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232507057;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569229599209;2;0;0;0;0;0;0;0;0;0;0;0;0;0
569229599279;1;0;0;0;0;0;1;957;0;0;0;0;0;0
569229599419;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569229599779;1;135;0;0;0;0;1;2061;0;0;0;0;1;582
569229599919;1;3;0;0;0;0;0;0;0;0;0;0;0;0
669229600730;1;839;0;0;0;0;0;0;0;0;0;0;0;0
669229601531;2;104;0;0;0;0;1;50;0;0;0;0;0;0
569229583723;0;0;0;0;0;0;1;741;0;0;0;0;0;0
569229585945;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569229586716;2;2943;0;0;0;0;0;0;0;0;0;0;1;2671
569229586826;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569229589109;1;0;0;0;0;0;1;0;0;0;0;0;1;1295
569229592472;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234480950;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234481021;0;0;0;0;0;0;0;0;0;0;0;0;1;0
469234467287;1;40;0;0;0;0;0;0;0;0;0;0;0;0
469234468458;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233054104;1;3;0;0;0;0;0;0;0;0;0;0;0;0
69233054984;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233057977;2;59;0;0;0;0;0;0;0;0;0;0;0;0
69233058238;3;61;0;0;0;0;0;0;0;0;0;0;0;0
69233039199;1;363;0;0;0;0;0;0;0;0;0;0;0;0
69233039439;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233041551;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233041761;2;0;0;0;0;0;0;0;0;0;0;0;0;0
69233043203;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233044164;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233045115;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233045385;3;3842;0;0;1;122;0;0;0;0;0;0;1;0
69233045465;0;0;0;0;0;0;0;0;0;0;0;0;1;0
69233046146;1;1;0;0;0;0;0;0;0;0;0;0;0;0
69233046816;1;0;0;0;0;0;1;24;0;0;0;0;0;0
69233047447;1;0;0;0;0;0;1;0;0;0;0;0;0;0
69233028098;1;50;0;0;0;0;0;0;0;0;0;0;0;0
69233028308;1;490;0;0;0;0;1;543;0;0;0;0;0;0
69233030910;1;0;0;0;0;0;1;660;0;0;0;0;0;0
69233032182;2;13;0;0;0;0;0;0;0;0;0;0;0;0
69233033743;1;32;0;0;0;0;1;338;0;0;0;0;0;0
69233034974;1;30;0;0;0;0;1;339;0;0;0;0;0;0
69233018428;2;110;0;0;0;0;0;0;0;0;0;0;0;0
69233019189;1;47;0;0;0;0;1;395;0;0;0;0;1;1150
69233019309;2;6;0;0;0;0;0;0;1;30906;0;0;1;0
69233019329;1;83;0;0;0;0;1;68;0;0;0;0;0;0
69233019489;2;0;0;0;0;0;0;0;0;0;0;0;0;0
69233019539;3;0;0;0;0;0;0;0;0;0;0;0;0;0
69233020230;1;267;0;0;0;0;0;0;0;0;0;0;0;0
69233022062;3;0;0;0;0;0;1;0;0;0;0;0;0;0
69233024044;1;0;0;0;0;0;1;0;0;0;0;0;0;0
69233024114;1;109;0;0;0;0;1;0;0;0;0;0;0;0
969231986936;1;8;0;0;0;0;1;604;0;0;0;0;0;0
969231987397;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231992002;2;77;0;0;0;0;0;0;0;0;0;0;1;1902
969231992242;1;84;0;0;0;0;1;819;0;0;0;0;0;0
969231994424;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869231879429;1;7;0;0;0;0;1;0;0;0;0;0;0;0
869231881201;1;191;0;0;0;0;1;183;0;0;0;0;0;0
869231860890;1;3;0;0;0;0;0;0;0;0;0;0;0;0
869231863183;1;0;0;0;0;0;0;0;0;0;0;0;0;0
869231864814;1;0;0;0;1;1431;0;0;0;0;0;0;0;0
869231865935;2;142;0;0;0;0;2;1186;0;0;0;0;0;0
869231866396;1;6;0;0;0;0;0;0;0;0;0;0;0;0
869231867847;1;95;0;0;0;0;0;0;0;0;0;0;0;0
869231868458;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234491511;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234492042;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234492422;2;1852;0;0;0;0;0;0;0;0;0;0;0;0
469234492912;1;2;0;0;0;0;0;0;0;0;0;0;0;0
469234476796;0;0;0;0;0;0;1;0;0;0;0;0;0;0
469234479119;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234479189;2;175;0;0;0;0;1;37;0;0;0;0;0;0
469234479869;1;33;0;0;0;0;0;0;0;0;0;0;0;0
469234481111;0;0;0;0;0;0;0;0;0;0;0;0;1;0
469234481411;3;35;0;0;0;0;0;0;0;0;0;0;0;0
469234483193;0;0;0;0;0;0;0;0;0;0;0;0;1;0
469234467427;1;173;0;0;0;0;0;0;0;0;0;0;0;0
469234467887;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234467937;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234468288;1;875;0;0;0;0;0;0;0;0;0;0;0;0
469234468908;2;57;0;0;0;0;0;0;0;0;0;0;0;0
469234469969;1;304;0;0;0;0;0;0;0;0;0;0;0;0
469234470120;1;2;0;0;0;0;0;0;0;0;0;0;0;0
469234470190;1;4;0;0;0;0;0;0;0;0;0;0;0;0
469234470620;1;951;0;0;0;0;2;0;0;0;0;0;0;0
469234474924;1;1054;0;0;0;0;0;0;0;0;0;0;1;0
469234454064;1;481;0;0;0;0;0;0;0;0;0;0;0;0
469234456406;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234458868;1;19;0;0;0;0;0;0;0;0;0;0;0;0
469234460800;1;172;0;0;0;0;1;16;0;0;0;0;0;0
469234462422;1;27;0;0;0;0;0;0;0;0;0;0;0;0
469234464644;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234442712;0;0;0;0;0;0;0;0;0;0;0;0;1;237
969231972752;1;2194;0;0;0;0;0;0;0;0;0;0;0;0
969231973023;2;2;0;0;0;0;0;0;0;0;0;0;0;0
969231973233;4;291;0;0;0;0;0;0;0;0;0;0;0;0
969231974694;1;20;0;0;0;0;0;0;0;0;0;0;0;0
969231978508;2;66;0;0;0;0;1;0;0;0;0;0;0;0
969231978788;1;2;0;0;0;0;0;0;0;0;0;0;0;0
969231979129;2;0;0;0;0;0;0;0;0;0;0;0;0;0
969231980090;1;967;0;0;0;0;0;0;0;0;0;0;0;0
969231981931;2;98;0;0;0;0;0;0;0;0;0;0;0;0
969231982502;2;19;0;0;0;0;1;559;0;0;0;0;0;0
969231960550;1;283;0;0;0;0;1;904;0;0;0;0;1;0
969231963433;3;11;0;0;0;0;1;671;0;0;0;0;0;0
969231964484;1;0;0;0;0;0;1;12;0;0;0;0;0;0
969231965935;1;69;0;0;0;0;1;504;0;0;0;0;0;0
969231966396;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231967117;1;306;0;0;0;0;0;0;0;0;0;0;0;0
969231967197;2;0;0;0;0;0;0;0;0;0;0;0;0;0
969231968658;1;43;0;0;0;0;0;0;0;0;0;0;0;0
969231969939;0;0;0;0;0;0;1;255;0;0;0;0;0;0
969231972112;2;81;0;0;0;0;1;540;0;0;0;0;0;0
969231951801;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231953653;3;0;0;0;0;0;1;0;0;0;0;0;0;0
969231955435;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231957297;1;4;0;0;0;0;0;0;0;0;0;0;0;0
969231958428;2;0;0;0;0;0;0;0;0;0;0;0;0;0
969231958778;2;592;1;5009;0;0;0;0;0;0;0;0;1;0
969231959609;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231941171;1;70;0;0;0;0;0;0;0;0;0;0;0;0
969231943123;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231943153;1;0;0;0;0;0;0;0;0;0;0;0;0;0
969231945725;1;1168;0;0;0;0;0;0;0;0;0;0;0;0
969231947177;1;562;0;0;0;0;1;1186;0;0;0;0;0;0
969231948408;1;1027;0;0;0;0;1;234;0;0;0;0;0;0
969231949519;1;2047;0;0;0;0;0;0;0;0;0;0;0;0
669232613983;1;0;0;0;0;0;0;0;0;0;0;0;0;0
669232614854;0;0;0;0;0;0;2;454;0;0;0;0;0;0
669232616716;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669232616806;1;73;0;0;0;0;0;0;0;0;0;0;0;0
669232617297;1;1;0;0;0;0;1;42;0;0;0;0;0;0
569230529279;2;37;0;0;0;0;0;0;0;0;0;0;1;3916
569230531971;0;0;0;0;0;0;1;450;0;0;0;0;1;597
569230532292;1;0;0;0;0;0;0;0;0;0;0;0;1;0
569230532352;1;0;0;0;0;0;1;0;0;0;0;0;0;0
469234483523;1;7819;0;0;0;0;0;0;0;0;0;0;0;0
469234466806;1;2;0;0;0;0;0;0;0;0;0;0;0;0
469234468188;1;84;0;0;0;0;1;59;0;0;0;0;0;0
469234468498;1;224;0;0;0;0;0;0;0;0;0;0;0;0
469234471081;1;14;0;0;0;0;0;0;0;0;0;0;0;0
469234471161;2;110;0;0;0;0;0;0;0;0;0;0;0;0
469234471841;1;14;0;0;0;0;0;0;0;0;0;0;0;0
469234473143;1;226;0;0;0;0;0;0;0;0;0;0;1;383
469234474434;1;6;0;0;0;0;1;120;0;0;0;0;0;0
469234452512;1;13;0;0;0;0;1;0;0;0;0;0;0;0
469234453073;1;1506;0;0;0;0;0;0;0;0;0;0;0;0
469234453113;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234459289;2;36;0;0;0;0;0;0;0;0;0;0;0;0
469234459619;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234459629;1;0;0;0;0;0;1;8;0;0;0;0;0;0
469234460220;1;5;0;0;0;0;0;0;0;0;0;0;0;0
469234462272;1;9;0;0;0;0;0;0;0;0;0;0;0;0
469234463013;1;1084;0;0;0;0;0;0;0;0;0;0;0;0
469234464854;2;31;0;0;0;0;0;0;1;14694;0;0;0;0
469234441071;1;50344;0;0;0;0;0;0;0;0;0;0;0;0
469234441211;1;85;0;0;0;0;0;0;0;0;0;0;1;3981
469234441621;1;100;0;0;0;0;0;0;0;0;0;0;0;0
469234441801;0;0;0;0;0;0;0;0;0;0;0;0;1;651
469234445145;1;8837;0;0;0;0;1;485;1;11987;0;0;1;0
469234445455;1;821;0;0;0;0;0;0;0;0;0;0;0;0
469234446906;1;114;0;0;0;0;1;0;0;0;0;0;1;161
469234449229;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234452162;1;55;0;0;0;0;0;0;0;0;0;0;0;0
469234452282;1;267;0;0;0;0;0;0;0;0;0;0;1;0
469234431341;1;48;0;0;0;0;1;0;0;0;0;0;0;0
469234431891;1;1;0;0;0;0;0;0;0;0;0;0;0;0
469234432002;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469234432132;1;59;0;0;0;0;0;0;0;0;0;0;0;0
469234432652;1;111;0;0;0;0;0;0;0;0;0;0;0;0
669232618448;2;4;0;0;0;0;0;0;0;0;0;0;0;0
669232619159;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232597827;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232598028;1;1496;0;0;0;0;0;0;1;33888;0;0;0;0
569232598718;1;45;0;0;0;0;0;0;0;0;0;0;0;0
569232599379;1;0;0;0;0;0;1;0;0;0;0;0;0;0
669232600980;1;20;0;0;0;0;1;168;0;0;0;0;0;0
669232601571;1;5;1;0;0;0;0;0;0;0;0;0;0;0
669232605665;1;41;0;0;0;0;1;483;0;0;0;0;0;0
669232606046;1;266;0;0;0;0;0;0;0;0;0;0;0;0
669232606396;1;3;0;0;0;0;0;0;0;0;0;0;0;0
669232607677;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232588388;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232589509;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232590070;2;57;0;0;0;0;0;0;0;0;0;0;0;0
569232591091;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232591801;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232593353;2;62;0;0;0;0;1;246;0;0;0;0;0;0
569232595055;1;3;0;0;0;0;0;0;0;0;0;0;0;0
569232595325;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232596436;1;109;0;0;0;0;1;81;0;0;0;0;0;0
569232572712;1;88;0;0;0;0;0;0;0;0;0;0;0;0
569232572812;3;124;0;0;0;0;0;0;0;0;0;0;0;0
569232574824;1;810;0;0;0;0;0;0;0;0;0;0;0;0
569232578898;2;0;0;0;0;0;0;0;0;0;0;0;0;0
569232579439;2;1408;0;0;1;6607;0;0;0;0;0;0;0;0
569232583763;0;0;1;2020;0;0;0;0;0;0;0;0;0;0
569232562242;1;1;0;0;0;0;0;0;0;0;0;0;0;0
569232566726;1;0;0;0;0;0;1;0;0;0;0;0;0;0
569232566786;2;3;0;0;0;0;2;0;0;0;0;0;0;0
569232567437;1;24;0;0;0;0;1;841;1;1667;0;0;0;0
569232570370;1;0;0;0;0;0;0;0;0;0;0;0;0;0
569232572432;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233024994;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233008428;1;393;0;0;0;0;0;0;0;0;0;0;0;0
69233008478;1;1;0;0;0;0;0;0;0;0;0;0;0;0
69233010450;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69233011031;1;230;0;0;0;0;0;0;0;0;0;0;0;0
969230995905;1;3;0;0;0;0;0;0;0;0;0;0;0;0
969230997237;1;17;0;0;0;0;0;0;0;0;0;0;0;0
969230997727;1;424;0;0;0;0;0;0;0;0;0;0;0;0
969230999759;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69231000210;1;0;0;0;0;0;1;0;0;0;0;0;0;0
469231470030;1;372;0;0;0;0;1;1780;0;0;0;0;0;0
469231470050;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469231472212;1;1;0;0;0;0;0;0;0;0;0;0;1;0
469231472832;1;5;0;0;0;0;0;0;1;1008;0;0;1;625
469231474484;1;12853;0;0;0;0;0;0;0;0;0;0;0;0
469231475285;0;0;0;0;0;0;1;3;0;0;0;0;0;0
469231475985;2;0;0;0;0;0;0;0;0;0;0;0;0;0
469231477077;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469231478298;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469231457897;3;18;0;0;0;0;1;0;0;0;0;0;0;0
469231459419;0;0;0;0;0;0;1;0;0;0;0;0;0;0
469231460130;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469231460160;1;88;0;0;0;0;0;0;0;0;0;0;0;0
469231460610;1;0;0;0;0;0;0;0;1;5181;0;0;1;695
469231462642;1;0;0;0;0;0;0;0;0;0;0;0;1;1064
469231462702;1;130;0;0;0;0;1;0;0;0;0;0;1;0
469231462812;1;56;0;0;0;0;1;0;0;0;0;0;0;0
469231463183;1;0;0;0;0;0;1;0;0;0;0;0;1;917
469231463263;1;0;0;0;0;0;0;0;0;0;0;0;0;0
469231464634;3;130;0;0;0;0;1;228;0;0;0;0;1;800
469231466276;0;0;0;0;0;0;1;425;0;0;0;0;0;0
469231466406;1;189;0;0;0;0;1;477;0;0;0;0;0;0
